ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00I3VOEUU,5.0,this outfit is perfect it fits true to sizewhich is hard to say at this age a lot of    are all over the place when it comes to size however this one fits beautifully on our son its made well and simply looks as if it were made and packaged with love it was also nice to see the business card inside explaining that jett  phils grandmama is the one behind baby jett setters  which are the company selling the apparel i was glad to know that i was supporting small business even on amazon especially one with clearly a lot of heart behind itwell done jett  phils grandmamawe love it and cant wait for easter sunday morning at church ill try to add a pic later o,dapperlads lito little boys khaki seersucker  pc suspender shorts,34.0,0.6796875,128.0,9.846153846153847,-41.53,128,1,20,13,1,12,0,2,19,128.0,128.0,9.8462,13.0,20.0,13.0,0.9231,12.0,1.0,0.0,2.0,0.1538,19.0,1.4615,62,16,57,16,79,19,66,19,0.84,0.29,0.26,0.1,0.2,0.32,62,40,40.7,40.2,0.78,0.8,4.93,6.98,0.94,34.22,0.86,0.9,16.2,2.85,0.27,0.82,0.12,0.08,0.2
B0057A0KVC,5.0,this was just as pictured  granddaughter is  lb  year old we ordered the  month size  she is small and is wearing  month size this fit perfect she wore for a baby pageant  this was the formal look we wanted for this occasion  she can wear for other dressy events as well,kid collection babygirls ruffle tiered dress,24.99,0.7058823529411765,51.0,6.375,36.63,51,1,8,8,1,7,1,1,6,51.0,51.0,6.375,8.0,8.0,8.0,0.875,7.0,1.0,1.0,1.0,0.125,6.0,0.75,25,5,23,5,33,5,27,5,0.82,0.19,0.2,0.0,0.0,0.0,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.85,0.6,1.8,0.95,0.11,0.85,0.26,0.07,0.33
B00U5QQCI8,5.0,soft light pink leather  love the tassel  i added a unicorn ab rhinestone charm  its long enough for my iphone  plus with the  piece case to fit in one side  i gently removed the card slots so the phone has plenty of room  there are still card slots on the other side with the coin zipper section  dont really need card slots with a smartphone  the center section has a zipper too,befen women leather zipper phone wallet with card holdercash pocketwrist strap,18.99,0.7361111111111112,72.0,12.0,23.78,72,1,7,6,1,5,1,0,11,72.0,72.0,12.0,6.0,7.0,6.0,0.8333,5.0,1.0,1.0,0.0,0.0,11.0,1.8333,39,16,34,15,48,19,42,18,0.88,0.43,0.41,0.17,0.17,0.29,39,39,39.0,39.0,0.81,0.81,3.98,5.63,0.95,31.34,0.81,1.0,6.0,1.73,0.14,0.75,0.14,0.05,0.19
B0025VYH8I,5.0,i was worried i wouldnt have enough room in this purse for my stuff  but there is plenty of room for everything and no one knows i have a weapon i use it for my  cal smith  wesson semiautomatic  there is plenty of room for the gun  the purse has also held up very well,genuine leather gun concealment purse ,78.99,0.7090909090909091,18.333333333333332,6.875,41.03,55,1,8,8,3,5,2,0,12,55.0,18.3333,6.875,8.0,2.6667,2.6667,0.625,1.6667,3.0,0.6667,0.0,0.0,4.0,1.5,25,7,21,7,36,9,28,9,0.78,0.32,0.28,0.0,0.0,0.0,25,25,25.0,25.0,0.69,0.69,2.95,4.17,0.9,15.29,0.75,1.0,4.0,1.41,0.14,0.67,0.14,0.07,0.21
B000AUG4LO,2.0,the boots fit on my foot fine but the part around the my calf was too wide even when i tighten the boots if youre a big woman with thick calfs then these boots will be suitable the service was quick to send  came in new condition but the boots werent the right ones for me,ellie shoes womens  boot,58.775,0.7857142857142857,18.666666666666668,8.0,56.94,56,1,9,7,3,4,2,0,6,56.0,18.6667,8.0,7.0,3.0,2.3333,0.5714,1.3333,3.0,0.6667,0.0,0.0,2.0,0.8571,28,6,26,6,33,9,29,9,0.88,0.31,0.21,0.33,0.33,0.41,28,28,28.0,28.0,0.85,0.85,3.45,4.87,0.95,32.32,0.9,1.0,3.0,1.22,0.1,0.87,0.28,0.07,0.34
B00EHX92M8,5.0,omg ladies and men if you want to burn some fat while sweatings this is the key item i have the sweat shorts as well and i use both of them for maximum effect a must buy you can see the sweat all inside the item and its heavy as it holds the sweat i absolutely love it and i definitely recommend it,slimhot® hot slimming belly burner tummy waist trimmer belt,16.99,0.7301587301587301,63.0,7.0,41.37,63,1,10,9,1,4,1,2,4,63.0,63.0,7.0,9.0,10.0,9.0,0.4444,4.0,1.0,1.0,2.0,0.2222,4.0,0.4444,26,6,24,6,32,8,30,8,0.94,0.27,0.23,0.0,0.0,0.0,26,26,26.0,26.0,0.81,0.81,3.25,4.6,0.94,25.12,0.8,0.9,8.1,2.01,0.3,0.69,0.13,0.1,0.23
B003ELG9RU,1.0,they constantly slip down even if you put through your piercing  today one of them got caught on my sweater and almost pulled through my piercing  not only that but my ears got all red and burned so dont think they are actually sterling silver  dont waist your time and money, sterling silver crystal flower vine design cuff earrings,21.99,0.803921568627451,17.0,8.5,45.09,51,1,9,6,3,3,2,1,5,51.0,17.0,8.5,6.0,3.0,2.0,0.5,1.0,3.0,0.6667,0.3333,0.1667,1.6667,0.8333,28,8,24,8,30,9,26,9,0.87,0.35,0.29,0.2,0.4,0.45,28,28,28.0,28.0,0.93,0.93,3.61,5.11,0.98,72.82,0.92,0.9,8.1,2.01,0.35,1.0,0.15,0.19,0.35
B015DTTQJ8,1.0,totally bummed about this purchase picture is not correct representation it shows padding in the knees and shins the product i received does not have the padding also there was no size chart to help me choose which size to get and i ordered the medium sized ones they are huge sending them back very disappointed bc my ten yo son really could have used the right ones for hockey,vital nation  protective kevlar hockey socks,27.46,0.8285714285714286,70.0,7.0,25.81,70,1,14,10,1,7,1,1,9,70.0,70.0,7.0,10.0,14.0,10.0,0.7,7.0,1.0,1.0,1.0,0.1,9.0,0.9,40,11,36,11,48,11,40,11,0.83,0.28,0.28,0.21,0.64,0.57,40,40,40.0,40.0,0.83,0.83,4.08,5.77,0.95,35.7,0.9,1.0,14.0,2.65,0.35,0.88,0.15,0.1,0.25
B01C2A432Q,4.0,these are the best plugs ive ever purchasedthey are legitimate all natural stone and all of them are absolutely lovely they look almost exactly like the picture provided despite some minor differences because of the cut of the stone but all of the outward faces have a good bit of detail in them rating  stars because like some of the other reviews state they are quite small about a full size smaller than what i ordered but i had that in mind when i got them im currently at a  in saddle plugs so i just ordered the  set and they are the perfect size i highly recommend this product,dm jewelry kit   mixed natural stone plug tunnel earrings,19.99,0.6454545454545455,36.666666666666664,7.857142857142857,-23.26,110,1,15,14,3,11,3,1,15,110.0,36.6667,7.8571,14.0,5.0,4.6667,0.7857,3.6667,3.0,1.0,0.3333,0.0714,5.0,1.0714,48,9,42,9,62,10,51,10,0.82,0.2,0.19,0.12,0.12,0.25,48,41,39.9,40.7,0.77,0.82,4.31,6.1,0.94,28.9,0.82,0.88,6.12,1.75,0.14,0.78,0.24,0.12,0.35
B00NIVAEG8,5.0,so far this is the best hat i have ever owned for shading from the intense texas summer heat  nice wide brim and the underneath is reinforced with fabric  the weave is much better than any i have ever owned before which all ended up getting destroyed after one season or less  i do a lot of outside work and i am glad i purchased this hat  if you are outside a lot get this hat now,oneill mens sonoma prints straw hat,19.5,0.7402597402597403,38.5,7.0,18.7,77,1,13,11,2,8,2,2,6,77.0,38.5,7.0,11.0,6.5,5.5,0.7273,4.0,2.0,1.0,1.0,0.1818,3.0,0.5455,36,10,29,10,51,12,38,12,0.75,0.32,0.28,0.18,0.36,0.43,36,35,35.5,35.0,0.71,0.7,3.56,5.04,0.91,19.28,0.76,0.82,7.36,1.92,0.24,0.69,0.26,0.03,0.29
B00K2XPFEQ,1.0,the label says wash in cold water i dont think this is mentioned in the online information of course the shirt is  percent cotton so it will probably shrink if washed in warm or hot even though it claims to be preshrunk so why the requirement to wash in cold i would put this closer to a medium than the large i ordered im    and not overweightthe collar is much wider than the picture would lead you to believe sort of geeky lookingthe material is thin which i like as it will help keep me cool in my humid climate the main reason i bought the shirt in first place while the front panels at the buttons do not match which i knew before buying the pocket is matched to the surrounding areaoverall its an okay shirt for around  i gave it three stars because one of the buttons was nearly falling off when the shirt arrived i had to sew it back on to prevent losing it on the first wearingedit im changing my review to one star after washing this shirt is misshapen and hardly wearable im returning it also i bought another shirt from this same manufacturer and a button fell off of it after  minutes of wearingsame problem i had with this shirtstay away from palm wave shirts,palm wave mens hawaiian shirt aloha shirt white map,27.5,0.6261261261261262,,,-128.48,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,30,85,29,130,40,113,39,0.87,0.35,0.32,0.17,1.0,0.71,93,42,41.2,39.0,0.72,0.8,5.77,8.16,0.93,30.72,0.75,0.81,23.36,3.42,0.26,0.67,0.16,0.05,0.21
B00XV52VMG,4.0,this was one of the few waist trainers ive bought and it has been the most effective to date first off i wear it while working out and it does not bother me or keep me from my working out routine second the material is not so stiff as ive found other waist trainers to be and the wires dont keep me from bending down and doing day to day work around the house i havent been wearing it long enough to see a huge difference but i have achieved results by wearing it consistently for a few weeks ill be posting an updated review once i achieve the results desired,waist trainer corset  reinforced steel bones –  premium latex and cotton cincher by shape of you,38.97,0.6846846846846847,111.0,11.1,-15.82,111,1,19,10,1,5,1,2,11,111.0,111.0,11.1,10.0,19.0,10.0,0.5,5.0,1.0,1.0,2.0,0.2,11.0,1.1,48,12,39,12,72,15,55,15,0.76,0.27,0.25,0.19,0.76,0.62,48,34,36.5,38.7,0.67,0.68,4.0,5.66,0.91,19.59,0.71,0.67,9.33,2.16,0.25,0.78,0.18,0.05,0.24
B000KPIHQ4,5.0,ive had pain in my heel for the last  or  months instead of getting better it was getting worse it doesnt help that im on my feet for a large portion of the day the very first day i wore these i was pain free the entire dayim very glad i purchased these and will recommend them to anyone i know who has pain in their feet  very happy,powerstep pinnacle orthotic shoe insoles,34.72,0.7101449275362319,69.0,8.625,35.28,69,1,9,8,1,3,1,2,11,69.0,69.0,8.625,8.0,9.0,8.0,0.375,3.0,1.0,1.0,2.0,0.25,11.0,1.375,30,8,27,8,42,8,36,8,0.86,0.22,0.27,0.14,0.14,0.27,30,30,30.0,30.0,0.71,0.71,3.27,4.63,0.91,18.03,0.75,0.86,5.14,1.6,0.17,0.69,0.28,0.03,0.31
B01BNUY8YY,1.0,pretty pattern but these socks tore the first time i put them on  i have another pair of the same brand purchased at the same time which seem okay but i much prefer compression socks made by nurse mates or celeste stein designs  both of those brands are more comfortable more durable and are made in the usa,cutieful knee high compression socks  mmhg,13.95,0.7758620689655172,58.0,11.6,46.45,58,1,5,5,1,4,1,3,7,58.0,58.0,11.6,5.0,5.0,5.0,0.8,4.0,1.0,1.0,3.0,0.6,7.0,1.4,28,9,25,9,37,11,31,11,0.84,0.35,0.32,0.0,0.0,0.0,28,28,28.0,28.0,0.76,0.76,3.25,4.6,0.92,20.32,0.81,0.88,6.12,1.75,0.23,0.71,0.23,0.03,0.26
B00RLSCLJM,5.0,i have  or  of these rings in various widths  i wore the first one for a year  while doing house and yard work  never a scratch  it looks as good today as the day i received it  its a comfort band and extremely comfortable  i much prefer these rings over  gold gold will scratch and get dullthese dont  a great buy for the money,mj metals jewelry  to  white tungsten carbide mirror polished classic wedding ring,14.989999999999998,0.734375,64.0,12.8,23.44,64,1,6,5,1,4,1,3,11,64.0,64.0,12.8,5.0,6.0,5.0,0.8,4.0,1.0,1.0,3.0,0.6,11.0,2.2,32,6,30,6,38,7,35,7,0.92,0.2,0.19,0.25,0.5,0.5,32,32,32.0,32.0,0.84,0.84,3.67,5.19,0.95,33.44,0.86,1.0,8.0,2.0,0.23,0.89,0.23,0.03,0.26
B00NFH0SS4,4.0,i love all carribean joe products i bought this top to wear on a cruise i love the side ruching and ties the picture does not show how bright the colors truly arehot pink and lime neon green if that suits you then order it you will not be disappointed ,caribbean joe three quarter sleeve ruched adjustable top,25.005,0.84,50.0,8.333333333333334,54.57,50,1,9,6,1,5,1,2,6,50.0,50.0,8.3333,6.0,9.0,6.0,0.8333,5.0,1.0,1.0,2.0,0.3333,6.0,1.0,29,11,26,10,33,11,28,10,0.85,0.36,0.38,0.22,0.44,0.47,29,29,29.0,29.0,0.88,0.88,3.57,5.05,0.96,41.09,0.93,0.89,7.11,1.89,0.29,0.93,0.14,0.04,0.18
B009FNZY36,2.0,this is a nice looking piece but i was looking for something i could wear at all times for religious reasons after only a few days it broke and i was able to fix it well a few days later it broke again and it discovered its plated with pewter as well as i started to see a copper looking metal under the plating the chain is also very uncomfortable to wear for long periods of time to add insult to injury i had to pay shipping to return it if youre looking for something you dont wish to take off and not have it break keep looking,pentadraca for achievement of goals pendant charm amulet talisman by anne stokes from carpe noctum collection ,24.95,0.6481481481481481,36.0,9.818181818181818,-12.77,108,1,21,11,3,6,3,1,13,108.0,36.0,9.8182,11.0,7.0,3.6667,0.5455,2.0,3.0,1.0,0.3333,0.0909,4.3333,1.1818,48,10,41,10,68,10,57,10,0.84,0.18,0.21,0.14,0.43,0.46,48,36,38.2,39.2,0.71,0.72,4.12,5.82,0.92,22.2,0.72,0.67,9.33,2.16,0.25,0.67,0.16,0.07,0.23
B007RN6OQ2,2.0,ive used bellville boots quite a bit and like them but never this style before after six blocks i got a bloody heel they seem to fit right though so im not sure what the matter is the heel is better now after a week without wearing them ill see what happens and then decide whether to keep them or not it may be i just need to stick to the ,belleville range runner  olive green coyote hybrid boots ,192.0,0.7746478873239436,71.0,8.875,33.25,71,1,15,8,1,8,1,1,7,71.0,71.0,8.875,8.0,15.0,8.0,1.0,8.0,1.0,1.0,1.0,0.125,7.0,0.875,35,5,29,5,40,6,31,6,0.78,0.19,0.14,0.0,0.0,0.0,35,35,35.0,35.0,0.88,0.88,3.91,5.53,0.96,44.26,0.94,1.0,13.0,2.55,0.42,0.89,0.19,0.1,0.29
B000GHRZN2,5.0,i love these but they do shrink considerably lengthwise so order them longi had three pairs of these that fit perfectly when i first got them but after several months i noticed my ankles were drafty  i got out the measuring tape and my nominally  inseams which started out closer to  now measured just   this happened to all  pairs after maybe  laundry cycles  i wash and dry them in compliance with the laundry label and they do just fine but they apparently come out just a tiny bit shorter each time  i have not noticed any shrinking of the waistband they only seem to shrink noticeably in length thankfullytheyre very comfortable pants with sufficient room in the crotch and thighs to let you sit and crouch and move around without restriction so i ordered three more pairs in the same exact colorsbut this time with a  inseam  i measured the inseams when i received them and found them all to be a little under  inches in reality  i then washed them and this time i intentionally dried them in a hot drier to speed up the shrinking process  sure enough they are all already a full  shorter at around  nowi expect these  new pairs to continue to shrink over the next six months in the normal laundry cycle until they are about  shorter than they started which is  and perfect on me  thats  total shrinkage from the  inseam which when measured was actually  to start withso do buy these pantsyoull love thembut buy them  longer than you usually wear  then just give them time or a few hot dryer cycles and they will shrink to your perfect length,carhartt mens loose fit five pocket canvas carpenter pant ,91.06,0.5575539568345323,,,-193.78,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,39,95,36,166,49,142,46,0.86,0.32,0.35,0.02,0.02,0.11,110,40,43.2,43.7,0.66,0.87,6.04,8.54,0.92,27.58,0.67,0.66,17.78,2.98,0.19,0.69,0.18,0.07,0.25
B00KBOQTCS,5.0,it arrived today and i got it half way installed on my watch i need another pin for it that ill get from the pawn shop down the street from me thanks for getting it out much faster than the  days you had originally given your selves ill shop with you again, stainless steel watch mesh band strap double clasp bracelet,7.6,0.7884615384615384,52.0,8.666666666666666,52.54,52,1,7,6,1,5,1,1,5,52.0,52.0,8.6667,6.0,7.0,6.0,0.8333,5.0,1.0,1.0,1.0,0.1667,5.0,0.8333,24,6,20,6,29,6,25,6,0.86,0.24,0.25,0.1,0.1,0.22,24,24,24.0,24.0,0.83,0.83,3.15,4.46,0.94,26.02,0.8,0.7,4.9,1.57,0.28,0.92,0.08,0.04,0.12
B017RPGLIU,4.0,i am extremely hypersensitive to chemicals and have worn only undyed organic cotton socks for years i tolerate them well but they are so notstretchy that theyre hard to get over my heels plus theyre offwhite and boring  i thought id give these socks a try and while i am able to wear them now they did smell a lot when new and had to be washed many many times before i could tolerate them they are stretchy comfortable on my size  feet and the colors are pretty so im enjoying them unfortunately theyre so thin i expect them to wear out fast with the long prewashing period i needed i doubt ill buy them again,tipi toe womens  ragg cotton crew boot socks  fits shoe  sock size  assorted colors,18.99,0.6896551724137931,38.666666666666664,8.285714285714286,-20.89,116,1,20,14,3,9,3,3,11,116.0,38.6667,8.2857,14.0,6.6667,4.6667,0.6429,3.0,3.0,1.0,1.0,0.2143,3.6667,0.7857,57,18,50,17,79,22,64,21,0.81,0.33,0.32,0.12,0.24,0.34,57,36,38.9,38.6,0.72,0.72,4.53,6.41,0.93,25.4,0.78,0.76,9.94,2.23,0.2,0.77,0.25,0.09,0.34
B003O9PNNI,1.0,these were terrible i agonized over all the reviews of all the different brandssellers i had my own set many years ago as a teen and my daughter now wanted a pair i give  star only bc they were delivered ontime and in their coffin plastic case thats where the good endsthese did not come with any wax or adhesive like they were supposed to also they looked like they had been previously used and returnedyou could see red koolaid type stains in the teeth wells and a splattering of previous waxadhesive the teeth shape was offtoo small or something i would have been better off getting these from hot topics like i did mine over a decade ago smh its disappointing because she really wanted these and could not use them at all by the time we went to open and use them and realizedit was too late to return without a complete hassle idk how you send back out a previously used and returned oral prosethic type piecethats just gross and poor business practice i understand mistakes happen and am typically pretty forgiving but wgen it is a major health and safety risknot so much what if i hadnt looked at these and my daughter had opened alone and being a teen just tried to put on her teeth thinking there had to be a way to make then work,sexy bites custom vampire fangs,21.99,0.6724137931034483,,,-138.63,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,35,95,33,145,38,117,36,0.81,0.31,0.33,0.26,2.56,1.13,107,44,41.5,43.6,0.74,0.87,6.28,8.89,0.94,35.39,0.81,0.79,24.64,3.51,0.26,0.87,0.16,0.08,0.24
B01E0WEL2Q,3.0,the outfit is cute and  seems like good quality but the size says  in the listing but the tag says  we also ordered the exact same outfit in the  and the tag says  we got them as matching cousins outfits but because of the listing they wont fit the girls when needed we would have ordered both in the next sizes down had we known,egelexy summer baby girls lovely vest top floral shorts bottom with headband,14.489999999999998,0.6461538461538462,16.25,7.222222222222222,30.88,65,1,11,9,4,5,4,1,6,65.0,16.25,7.2222,9.0,2.75,2.25,0.5556,1.25,4.0,1.0,0.25,0.1111,1.5,0.6667,25,7,22,7,34,11,30,11,0.88,0.37,0.28,0.08,0.08,0.2,25,25,25.0,25.0,0.74,0.74,3.03,4.29,0.91,17.56,0.73,0.77,7.69,1.96,0.33,0.64,0.17,0.03,0.2
B005J4JV5M,4.0,built a realistic camel costume but couldnt get the head quite right  this was perfect if youre going to wear this as a mask itll be a bit too floppy un less you have a huge head the mouth is split open so that you can see where it is your headed,forum novelties mens deluxe adult latex camel mask,23.16,0.8461538461538461,52.0,7.428571428571429,52.54,52,1,8,7,1,6,1,1,6,52.0,52.0,7.4286,7.0,8.0,7.0,0.8571,6.0,1.0,1.0,1.0,0.1429,6.0,0.8571,28,11,24,11,32,11,25,11,0.78,0.44,0.39,0.0,0.0,0.0,28,28,28.0,28.0,0.88,0.88,3.5,4.95,0.96,39.07,0.96,1.0,5.0,1.58,0.2,0.9,0.36,0.04,0.4
B00KFX2514,2.0,div  classasection aspacingsmall aspacingtopmini videoblockdivinput typehidden name  classvideourlinput typehidden name  classvideoslateimgurlnbspim  and  lbs and this dress in xl is still huge on me like other reviewers said the dress has no shape or waistline like in the picture its almost like they threw  panels of streight fabric together and serged the ends aimlessly theres not much stretch in the fabric like the picture suggests either when i got my package the bag it was in had a huge gash in it and the dress itself has a small hole on the side i do like the sequin fabric used its actually very pretty and high quality but i cant say the same for the tailoring i knew that i would have to alter this dress after i bought it since im cosplaying pauline from super mario odessey but i didnt expect to alter it this much if this dress was  even  i would forgive it but at the end of the day  is too much for this poor quality mess of a dress,womens sexy sequin costume long dress,35.77,0.6069364161849711,173.0,8.65,-87.21,173,1,22,20,1,15,1,7,23,173.0,173.0,8.65,20.0,22.0,20.0,0.75,15.0,1.0,1.0,7.0,0.35,23.0,1.15,72,31,65,31,102,35,88,35,0.86,0.4,0.43,0.39,2.72,1.17,72,42,40.4,40.2,0.71,0.79,5.04,7.13,0.92,26.67,0.74,0.89,14.22,2.67,0.18,0.68,0.15,0.06,0.2
B00JAI6J3K,4.0,these may not be the most fashionable sun glasses but they do not look bad and they are great to keep in the car  i love them when i am driving because they block the sun coming in from the side window as well as from the windshield and fit comfortably over my regular glasses  its much easier than switching back and forth from my regular glasses to my prescription sunglasses,sun shield fit over sunglasses with polarized lenses  wear over prescription glasses,14.97,0.704225352112676,23.666666666666668,14.2,16.33,71,1,8,5,3,2,2,2,6,71.0,23.6667,14.2,5.0,2.6667,1.6667,0.4,0.6667,3.0,0.6667,0.6667,0.4,2.0,1.2,32,6,27,5,40,6,32,5,0.8,0.16,0.19,0.0,0.0,0.0,32,32,32.0,32.0,0.8,0.8,3.58,5.06,0.94,26.48,0.84,1.0,9.0,2.12,0.28,0.79,0.19,0.06,0.25
B00IYJM6GA,1.0,poor quality material that fades after first wash very rough on skin even when using fabric softeners they run very small im a small guy  and  pounds so i figured a medium would work finewrongway way way too tight and arms far too short i would not recommend these plus the collar is too low to be considered a mockturtleneck,port  company mens comfort stretch turtleneck sweaterjet blacksmall,12.45,0.8333333333333334,60.0,8.571428571428571,27.5,60,1,10,7,1,6,1,1,7,60.0,60.0,8.5714,7.0,10.0,7.0,0.8571,6.0,1.0,1.0,1.0,0.1429,7.0,1.0,37,10,32,9,44,10,35,9,0.8,0.26,0.27,0.25,0.5,0.5,37,37,37.0,37.0,0.84,0.84,3.94,5.58,0.95,35.89,0.91,1.0,8.0,2.0,0.23,0.92,0.26,0.09,0.34
B013R8BIWU,4.0,i want to first say that the outfit is ridiculously cute my  month old son looked really nice at the wedding we attended over the labor day weekend i purchased a size comparable to  month and it fit relatively well except for one huge problem the bottom snaps would not stay fastened they would snap but  minutes later if the baby moved or crawled or even if his diaper swelled a bit from being wet the snaps would open it was very annoying other than that the outfit was okay i didnt use the tie that came with the outfit because i wanted him to wear a bow tie identical to his father so i cant comment on how well it fit,egelexy baby tie striped vest formal wear wedding baby boy romper oneise,18.99,0.7213114754098361,122.0,7.176470588235294,-26.98,122,1,21,17,1,14,1,1,12,122.0,122.0,7.1765,17.0,21.0,17.0,0.8235,14.0,1.0,1.0,1.0,0.0588,12.0,0.7059,58,17,54,17,74,21,67,21,0.91,0.31,0.29,0.25,1.25,0.79,58,44,41.1,42.3,0.78,0.88,4.77,6.74,0.94,33.02,0.81,0.9,16.2,2.85,0.27,0.75,0.16,0.1,0.27
B000HQ4P9O,4.0,its a great quality shirt with a good quality print not skimping on the ink but the symbol on it is very big i wish it was smaller it would be more iconic and accurate if it were in the center of the chest and smaller than stretching almost all the way across from armpit to armpit either way i do enjoy wearing this shirt,superman original classic logo tshirt blue,15.3,0.7538461538461538,65.0,9.285714285714286,30.88,65,1,10,7,1,6,1,2,8,65.0,65.0,9.2857,7.0,10.0,7.0,0.8571,6.0,1.0,1.0,2.0,0.2857,8.0,1.1429,27,9,23,9,36,11,29,11,0.81,0.38,0.33,0.33,0.67,0.58,27,27,27.0,27.0,0.75,0.75,3.18,4.5,0.92,19.39,0.79,1.0,6.0,1.73,0.21,0.71,0.24,0.03,0.28
B00ADLBELA,4.0,the blouse fits perfectly except around the bottom  flares out about two inches more than i need at the hips tucking the blouse into my pants in the back helps but requires a jacket  i purchased three in different colors and i love the colors  wash before you wear to remove the stiffness of the fabric,edwards ladies lightweight open neck poplin blouse   sleeve,25.67,0.7857142857142857,56.0,8.0,31.56,56,1,8,7,1,4,1,1,6,56.0,56.0,8.0,7.0,8.0,7.0,0.5714,4.0,1.0,1.0,1.0,0.1429,6.0,0.8571,26,11,25,11,30,13,28,13,0.93,0.46,0.42,0.18,0.36,0.43,26,26,26.0,26.0,0.87,0.87,3.36,4.75,0.96,35.11,0.89,1.0,11.0,2.35,0.39,0.79,0.07,0.04,0.11
B01DNWPORK,5.0,impulse buy it was so inexpensive and cute its supersoft and bigger than youd think so you could put lots of things in it i love how it feels and its such a pretty pink if you like a little bit of girly in your grownup stuff this is perfect,hyjm creative fruit lovely cartoon watermelon coin bag purse wallet s pink,4.99,0.8,50.0,5.555555555555555,54.57,50,1,9,9,1,7,1,2,8,50.0,50.0,5.5556,9.0,9.0,9.0,0.7778,7.0,1.0,1.0,2.0,0.2222,8.0,0.8889,26,8,24,8,27,8,24,8,0.89,0.33,0.31,0.12,0.12,0.25,26,26,26.0,26.0,0.96,0.96,3.54,5.0,0.99,125.0,1.0,1.0,8.0,2.0,0.33,1.0,0.33,0.04,0.38
B009MQO432,1.0,i looked and the shoes i wear on a day to day basis i am a   it however has a euro size next to it stating it is a  in euro and a  in uk this got me interested so i looked up euro to us size conversion charts and it appears that the conversion chart they have on here is off by one shoe size as others have suggested make sure to google euro to us shoe conversion chart to get an accurate shoe sizeluckily i noticed this before i ordered mine but to prevent this from happening to other people i suggest you change it till then one star,venzo mountain bike bicycle cycling shimano spd shoes  sealed pedals,79.0,0.6036036036036037,55.5,7.4,-15.82,111,1,22,15,2,6,1,0,8,111.0,55.5,7.4,15.0,11.0,7.5,0.4,3.0,2.0,0.5,0.0,0.0,4.0,0.5333,38,9,32,8,64,19,53,18,0.83,0.34,0.24,0.1,0.2,0.32,38,27,32.2,30.0,0.59,0.54,3.36,4.75,0.87,14.41,0.6,0.8,12.8,2.53,0.3,0.54,0.09,0.04,0.13
B00CZ50CXI,4.0,love it my girls head is pretty small so i bought accordingly the only complaint i have is that it is pretty floppy when wet and hangs down in front of her eyes but other than that its perfect i like to get kids and babies hats wet to keep them cool when were  boating,i play girls baby brim sun protection hat aqua shellflowers ,12.579999999999998,0.8,55.0,7.857142857142857,49.49,55,1,9,7,1,6,1,2,5,55.0,55.0,7.8571,7.0,9.0,7.0,0.8571,6.0,1.0,1.0,2.0,0.2857,5.0,0.7143,28,6,24,5,35,7,28,6,0.8,0.21,0.21,0.17,0.17,0.29,28,28,28.0,28.0,0.8,0.8,3.35,4.73,0.94,24.6,0.86,1.0,6.0,1.73,0.21,0.92,0.21,0.07,0.29
