ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00JIM55MY,5.0,definitely a must for sunless tan for the longest time i would just use latex gloves to apply my st tropez tanner because the tanning mitt looked awkward to use and i thought it was unnecessary and it would just absorb most of the tanner i finally decided to try it after getting so many streaks when using the gloves and i cant believe what a difference it makes i feel like i didnt have to use so much product because it applied it so much more evenly buffed it into the skin without any streaks and made it so much quicker to apply the sunless tan all over because i wasnt having to spend extra time constantly pumping more product out and going over areas that were streaky i also find i dont miss as many spots as i used toi cant really comment on the quality yet because ive only used it a few times ive washed it by hand each time after applying the tanner and so far its still intact im hoping itll last me until i have to buy another bottle of st tropez,st tropez applicator mitt,5.52,0.6031746031746031,189.0,9.0,-94.99,189,1,35,21,1,17,1,3,24,189.0,189.0,9.0,21.0,35.0,21.0,0.8095,17.0,1.0,1.0,3.0,0.1429,24.0,1.1429,75,29,70,29,120,39,107,39,0.89,0.36,0.39,0.25,2.25,1.06,75,37,38.1,37.8,0.62,0.77,4.84,6.85,0.9,21.18,0.65,0.72,18.78,3.06,0.24,0.56,0.15,0.09,0.24
B00203Q9B4,3.0,nice lotionserum leaves the hair shiny and moist but i would not buy it again its disappointing that for the price you pay for this your hair is just blah and not wow i could get something similar out in stores half the price sorry oribe im not a fan,oribe supershine moisturizing cregraveme,52.0,0.82,16.666666666666668,8.333333333333334,54.57,50,1,6,6,3,3,3,1,8,50.0,16.6667,8.3333,6.0,2.0,2.0,0.5,1.0,3.0,1.0,0.3333,0.1667,2.6667,1.3333,26,8,21,7,31,8,24,7,0.77,0.29,0.31,0.43,1.29,0.8,26,26,26.0,26.0,0.84,0.84,3.3,4.67,0.95,29.12,0.88,1.0,7.0,1.87,0.29,0.75,0.17,0.04,0.21
B010NL8SU4,4.0,the whole bottle leaked all over a brand new shirt i had  that never happened before with any of the other vita liberata products that i have purchased  i like the coloring on this one but unfortunately only got to use it a short time because it leaked out completely,vita liberata fabulous self tan mousse dark  fl oz,25.74,0.84,50.0,12.5,29.19,50,1,5,4,1,3,1,0,8,50.0,50.0,12.5,4.0,5.0,4.0,0.75,3.0,1.0,1.0,0.0,0.0,8.0,2.0,24,7,21,7,28,8,24,8,0.86,0.33,0.29,0.29,0.57,0.53,24,24,24.0,24.0,0.86,0.86,3.21,4.54,0.95,31.28,0.88,0.86,5.14,1.6,0.25,0.8,0.17,0.12,0.29
B00BJ5XCBE,1.0,it doesnt do anythingit takes a long time to do all the advanced proceedures and they dont do a thingi dont like to give bad reviews but i feel very strongly that people should be warned about thisits very expensive and i was really  excited so it was very disappointing,nuface trinity facial trainer kit with wrinkle reducer attachment  kit includes gel primer  fda cleared at home system,429.0,0.78,16.666666666666668,5.555555555555555,37.65,50,1,11,9,3,4,3,0,7,50.0,16.6667,5.5556,9.0,3.6667,3.0,0.4444,1.3333,3.0,1.0,0.0,0.0,2.3333,0.7778,25,10,24,10,33,11,30,11,0.91,0.37,0.4,0.3,0.9,0.67,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.8,0.8,6.4,1.79,0.27,1.0,0.23,0.1,0.33
B00070PNGO,5.0,i wanted a brush that combined the easy of my mason pearson boar bristle brush and my ceramic round brush my hair is straight and fine but has zero volume or curve this brush is the best of both worlds worth every penny and then some grabs your hair without tangling and produces body and shine with no static it is very light weight and hair dies quickly just perfect,ibiza hair extended cork round brush large ,45.0,0.7714285714285715,70.0,11.666666666666666,34.27,70,1,7,6,1,3,1,7,6,70.0,70.0,11.6667,6.0,7.0,6.0,0.5,3.0,1.0,1.0,7.0,1.1667,6.0,1.0,35,13,33,13,42,16,38,16,0.9,0.42,0.37,0.33,0.67,0.58,35,35,35.0,35.0,0.83,0.83,3.82,5.4,0.95,33.28,0.87,1.0,6.0,1.73,0.16,0.77,0.16,0.11,0.26
B00005V50B,5.0,have been using this for over  years and even though its on the expensive side its well worth the money for the quality of the product  my dentist thought i quit smoking and drinking coffee after i started using this  he couldnt believe that a toothpaste was that effective at stain removal and cavity protection  one tube lasts a long time and i use just a pea size amount as directed on a dry round tip electric toothbrush  hope they never discontinue this product,supersmile professional teeth whitening toothpaste  recommended by cosmetic dentists clinically,23.0,0.7738095238095238,84.0,9.333333333333334,-5.33,84,1,12,9,1,8,1,3,15,84.0,84.0,9.3333,9.0,12.0,9.0,0.8889,8.0,1.0,1.0,3.0,0.3333,15.0,1.6667,44,15,41,15,50,15,46,15,0.92,0.33,0.34,0.33,1.0,0.71,44,44,44.0,44.0,0.88,0.88,4.4,6.22,0.97,51.99,0.89,0.89,7.11,1.89,0.17,0.89,0.15,0.07,0.22
B007P0MO2U,5.0,the company was great the item arrived even before the estimated time frame this is an awesome product and for those people saying it makes your hair feel gross or gritty you have to give it a little thought this product is to give your hair volume and make it easier to tease thats how it does its job it gives your hair great texture to do just that awesome product,sexyhair big powder play volumizing amp texturizing powder,13.63,0.704225352112676,71.0,7.1,24.79,71,1,14,10,1,7,1,2,11,71.0,71.0,7.1,10.0,14.0,10.0,0.7,7.0,1.0,1.0,2.0,0.2,11.0,1.1,30,7,28,7,42,8,38,8,0.9,0.21,0.23,0.17,0.33,0.41,30,30,30.0,30.0,0.71,0.71,3.27,4.63,0.91,18.03,0.74,0.67,5.33,1.63,0.21,0.79,0.21,0.05,0.26
B000PHTC20,1.0,i bought the elta md spf  last year somewhere around oct my main issues have been pigmentation around my upper lip and nose when am out by the beach or in the water i tried this sunscreen while i was on a holiday in the andamans in india i was out most of the time and directly under the sun as i went scuba diving the sunscreen didnt really help much i got freckles all over my face and my pigmentation marks definitely got darker on my nose and around my upper lips am a very fair skinned indian and the pigmentation fades  and goes lighter when am back in the cityso there fore the effect is the same with or without sunscreenin any case this sunscreen didnt prevent my tan or help block out my pigmentation,eltamd uv sport sunscreen broadspectrum spf   oz,23.5,0.6131386861313869,137.0,9.785714285714286,-42.21,137,1,15,14,1,10,1,3,20,137.0,137.0,9.7857,14.0,15.0,14.0,0.7143,10.0,1.0,1.0,3.0,0.2143,20.0,1.4286,59,22,53,22,83,29,70,29,0.84,0.41,0.37,0.09,0.09,0.21,59,40,39.1,38.7,0.71,0.8,4.58,6.48,0.92,24.85,0.76,0.73,5.82,1.71,0.11,0.73,0.2,0.09,0.29
B00FF77IQC,5.0,proraso soap is one of the classics in the de shaving world   it is the top selling shaving soap in italy and well regarded internationally as well  i like the red best and the sandalwood scent is just right and does not linger  too long to clash with my favorite cologne   every shave den should have  some in your favorite style ,proraso shaving soap in a bowl moisturizing and nourishing  oz,10.0,0.7704918032786885,61.0,15.25,26.48,61,1,7,4,1,3,1,2,10,61.0,61.0,15.25,4.0,7.0,4.0,0.75,3.0,1.0,1.0,2.0,0.5,10.0,2.5,29,15,25,15,36,19,30,19,0.83,0.63,0.52,0.5,1.5,0.87,29,29,29.0,29.0,0.81,0.81,3.42,4.83,0.94,25.79,0.83,0.67,2.67,1.15,0.13,0.92,0.17,0.13,0.3
B0017SWIU4,5.0,i was shocked at how well this stuff works at drying up pimples i would start to have a breakout so using a qtip i would dab a little on the area at night and by morning it would be gone i wish i would have had this product when i was a teenager i highly recommend mario badescu drying lotionit really works fast,mario badescu drying lotion  fl oz,17.0,0.703125,63.0,9.0,31.9,63,1,10,7,1,7,0,0,9,63.0,63.0,9.0,7.0,10.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,9.0,1.2857,31,8,27,8,43,8,34,8,0.79,0.24,0.26,0.1,0.1,0.22,31,31,31.0,31.0,0.72,0.72,3.34,4.73,0.91,18.78,0.79,0.8,6.4,1.79,0.24,0.79,0.06,0.09,0.15
B000LZW5N4,3.0,i am a middle aged woman and i remember this fragrance from way back when  it is floral and fruity  ive worn it a couple of times it seems to disappear within several hours  it is pleasant enough just not for me  if you are looking for something summery this could be it  best to test before you buy at a department store,laura by laura biagiotti eau de toilette for women,30.25,0.7936507936507936,63.0,7.875,24.45,63,1,10,8,1,3,1,2,4,63.0,63.0,7.875,8.0,10.0,8.0,0.375,3.0,1.0,1.0,2.0,0.25,4.0,0.5,31,7,28,7,36,7,29,7,0.81,0.24,0.23,0.0,0.0,0.0,31,31,31.0,31.0,0.86,0.86,3.65,5.17,0.96,37.3,0.97,1.0,7.0,1.87,0.24,1.0,0.24,0.07,0.31
B000YBNL2Y,5.0,i love this makeup the only powder ive used that doesnt make my acne worse i used to use bare minerals and broke out quite frequently my breakouts decreased when i switched to jane iredale upon separate recommendations from my dermatologist and my facialist visibly fewer blackheadsthe coverage is great as well yet the powder looks quite natural its hard for it to cake on,jane iredale purepressed base,42.0,0.8153846153846154,65.0,9.285714285714286,13.96,65,1,9,7,1,4,1,1,9,65.0,65.0,9.2857,7.0,9.0,7.0,0.5714,4.0,1.0,1.0,1.0,0.1429,9.0,1.2857,39,19,33,18,45,20,37,19,0.82,0.51,0.49,0.27,0.82,0.64,39,39,39.0,39.0,0.87,0.87,4.11,5.81,0.96,43.98,0.89,0.82,7.36,1.92,0.24,0.87,0.24,0.05,0.3
B000UPO54M,5.0,ive long been a supporter of paul mitchell haircare products and this shaping cream is no different  ive always been very picky about hair gelscreams as i usually either dislike the smell or the feel of it  first off this product has a very pleasant smell but also applies easily without being too goopy or sticky  it has enough hold to get through the day but leaves your hair looking great  also the  ounce container is a very generous size and will last for quite some time  another winning paul mitchell product,tea tree shaping cream,19.0,0.75,92.0,18.4,-4.99,92,1,8,5,1,0,0,6,9,92.0,92.0,18.4,5.0,8.0,5.0,0.0,0.0,1.0,0.0,6.0,1.2,9.0,1.8,45,18,37,18,60,21,46,21,0.77,0.46,0.4,0.25,0.25,0.35,45,39,38.7,39.8,0.75,0.78,4.11,5.81,0.93,25.31,0.8,1.0,4.0,1.41,0.09,0.78,0.22,0.07,0.28
B00B15XHJ4,5.0,butter london is a great brand of beauty products ive been using their nail polish and lip gloss for years and always get complimented as a result now i tried this volumizing mascara ad im very impressed im not normally a fan of oddly shaped mascara brushes but this one definitely gets the job of reaching the corner lashes done this mascara doesnt clump or melt in hot weather it doesnt give me raccoon eyes by he end of the day either,butter london iconoclast mega volume lacquer mascara brilliant black  fl oz,20.0,0.8292682926829268,82.0,16.4,5.17,82,1,6,5,1,2,1,3,9,82.0,82.0,16.4,5.0,6.0,5.0,0.4,2.0,1.0,1.0,3.0,0.6,9.0,1.8,49,23,45,23,55,27,50,27,0.91,0.54,0.47,0.4,2.4,1.1,49,44,45.0,44.8,0.89,0.88,4.67,6.61,0.97,60.38,0.9,0.87,11.27,2.37,0.26,0.88,0.14,0.08,0.22
B002HM1ONG,5.0,love this comb  i have fine curly hair and this comb separates and and allows my ringlets to shine  works best when combing individual sections at a time do not recomb whole head of hair at once  if using post shower conditioning use wide tooth single comb to distribute conditioner  use the ouidad comb after applying your leave in conditioning products,ouidad double detangler comb  ea  count,26.0,0.819672131147541,61.0,15.25,18.02,61,1,10,4,1,3,1,2,9,61.0,61.0,15.25,4.0,10.0,4.0,0.75,3.0,1.0,1.0,2.0,0.5,9.0,2.25,34,11,30,11,41,16,37,16,0.9,0.43,0.32,0.4,1.6,0.89,34,34,34.0,34.0,0.83,0.83,3.75,5.31,0.95,31.99,0.81,1.0,10.0,2.24,0.27,0.77,0.14,0.0,0.14
B001MF3FMW,5.0,like the smell and like most soaps it does not stick around its a larger amount than i expected ive been wet shaving for about two years and still find myself experimenting with different soaps they last a long time so its not like you have a lot of them this one is very pleasant very nice shave lathers easily i have heard water but on a hardness scale of  its a  and im looking forward to keeping it in my rotation i have a tough beard that grows in many directions and i would definitely recommend this soap,proraso shaving soap in a bowl sensitive skin  oz,10.0,0.7575757575757576,99.0,14.142857142857142,-3.64,99,1,14,7,1,2,1,2,10,99.0,99.0,14.1429,7.0,14.0,7.0,0.2857,2.0,1.0,1.0,2.0,0.2857,10.0,1.4286,49,13,43,13,59,15,49,15,0.83,0.31,0.27,0.0,0.0,0.0,49,42,42.0,43.0,0.83,0.84,4.51,6.38,0.95,38.88,0.88,1.0,10.0,2.24,0.2,0.76,0.27,0.08,0.35
B00GB2CNJW,5.0,i absolutely love this therapy cream when i put it on it feels so decadent  glides on so smooth it is thick but soaks in well it has a pleasing scent  smells like coconut or so my family tells me yet the smell doesnt linger it is a pleasure to put this on my face and since i am  years old i am beginning to get a few lines on my face and i believe this has made the lines on my forehead lessen i definitely definitely very definitely recommend this therapy cream,skinampco roma truffle therapy cream   fl oz,68.0,0.6129032258064516,93.0,8.454545454545455,2.46,93,1,15,11,1,8,1,1,9,93.0,93.0,8.4545,11.0,15.0,11.0,0.7273,8.0,1.0,1.0,1.0,0.0909,9.0,0.8182,40,14,35,13,58,18,48,17,0.83,0.35,0.35,0.0,0.0,0.0,40,37,36.1,36.5,0.69,0.74,3.71,5.25,0.91,19.27,0.73,0.9,8.1,2.01,0.19,0.65,0.19,0.06,0.25
B01DCCZYIA,1.0,like other reviewers my bottle had leaked during shipping this ended up being a blessing in disguise because i had a chance to smell the product im sensitive to fragrances and this one has a strong to me chemical scent unfortunately i have to put it on the do not recommend list for others with this sensitivity,tea tree scalp care antithinning tonic,40.0,0.8245614035087719,57.0,9.5,22.08,57,1,9,6,1,1,1,1,6,57.0,57.0,9.5,6.0,9.0,6.0,0.1667,1.0,1.0,1.0,1.0,0.1667,6.0,1.0,30,11,26,11,34,11,26,11,0.76,0.42,0.37,0.17,0.17,0.29,30,30,30.0,30.0,0.88,0.88,3.64,5.14,0.96,43.15,1.0,1.0,6.0,1.73,0.23,1.0,0.15,0.04,0.19
B00DKMX3RW,5.0,such a great scent though more expensive than it used to be if memory serves this one was actually their london fragrance maybe  years ago and you got a bit more for the money i remember because this was and still is my favorite cologne no matter id highly recommend this to any man who wants a great fragrance that wont fill up a room but definitely catch the attention of someone comfortably close,burberry mens classic eau de toilette spray  fl oz,60.0,0.8378378378378378,74.0,9.25,13.29,74,1,12,8,1,6,1,1,8,74.0,74.0,9.25,8.0,12.0,8.0,0.75,6.0,1.0,1.0,1.0,0.125,8.0,1.0,38,10,33,9,44,11,35,10,0.8,0.29,0.26,0.12,0.12,0.25,38,38,38.0,38.0,0.86,0.86,4.05,5.73,0.96,42.42,0.94,1.0,8.0,2.0,0.23,0.93,0.17,0.14,0.31
B005W1DVCG,3.0,my hairdresser used these with hot rollers and they worked really great for her  takes a bit to learn how to use them for the regular person but it could be just me  my hot rollers didnt stay in place too well when i used these clips but i wont give up as they are really nice,babylisspro nano titanium pro roller clips  ,11.99,0.8070175438596491,57.0,7.125,47.46,57,1,10,8,1,3,1,1,7,57.0,57.0,7.125,8.0,10.0,8.0,0.375,3.0,1.0,1.0,1.0,0.125,7.0,0.875,25,5,22,5,32,6,28,6,0.88,0.21,0.2,0.22,0.44,0.47,25,25,25.0,25.0,0.78,0.78,3.12,4.42,0.93,21.13,0.79,0.78,5.44,1.65,0.25,0.89,0.18,0.11,0.29
B01D90BYKC,5.0,i have bought every brand of mascara at every price point my first sample of this came in an ios bag and i fell in love the applicator puts the mascara on evenly and thicker than other applicators from now on this is my go to could not recommend it high enough,thebalm mad lash mascara   oz,18.0,0.8076923076923077,52.0,10.4,44.08,52,1,6,5,1,1,1,0,8,52.0,52.0,10.4,5.0,6.0,5.0,0.2,1.0,1.0,1.0,0.0,0.0,8.0,1.6,25,6,20,6,28,8,23,8,0.82,0.35,0.24,0.2,0.2,0.32,25,25,25.0,25.0,0.89,0.89,3.34,4.72,0.97,42.55,0.87,1.0,5.0,1.58,0.22,0.75,0.22,0.04,0.26
B00203Q9B4,2.0,for the price i was expecting a product that would control the frizz  nope  ill be sticking with aveda  my hair is fairly coarse thick and would be  grey if not colored  shoulder length  a nickel sized amount did nothing much but a quarter sized blob made my hair greasy  just no,oribe supershine moisturizing cregraveme,52.0,0.8461538461538461,52.0,6.5,35.62,52,1,8,8,1,3,1,1,4,52.0,52.0,6.5,8.0,8.0,8.0,0.375,3.0,1.0,1.0,1.0,0.125,4.0,0.5,32,9,27,7,36,9,28,7,0.78,0.25,0.28,0.12,0.12,0.25,32,32,32.0,32.0,0.89,0.89,3.77,5.33,0.97,47.35,0.96,1.0,8.0,2.0,0.29,0.93,0.11,0.07,0.18
B00021DOZ0,3.0,this is a very glossing finishing serum lightweighti have naturally curly hair which i straighten with a flat iron so i have the classic little hairs in the middle that stand by themselves like ive placed my finger inside an electrical outletanywhooo this product for my hair requires frequent reapplying unless youre gonna leave the hair split in the middle and not touch it all day  which is not my casei guess its okay ill just carry on with it on my doorway so i put a drop of magic on the way out,phytolisse serum botanical ultra glossing finishing serum  leavein  softens smoothens antifrizz tames flyaways provides shine conditions lengths amp ends  rosemary  sulfate free gluten free,29.98,0.7340425531914894,95.0,11.875,1.45,95,1,11,8,1,7,1,1,14,95.0,95.0,11.875,8.0,11.0,8.0,0.875,7.0,1.0,1.0,1.0,0.125,14.0,1.75,46,19,42,19,56,19,47,19,0.84,0.4,0.41,0.27,0.82,0.64,46,42,41.8,41.4,0.82,0.84,4.35,6.15,0.95,35.77,0.89,1.0,11.0,2.35,0.23,0.85,0.13,0.09,0.21
B001T0HHDS,5.0,ive tried at least  different hair dryers ever since my old revlon ionic one went dead  that being said this one is powerful my hair doesnt get frizzy and the thing that i really love about this is that that back cover comes off and you can clean it  there are others that advertise you can take off the back cover but there is still a screen under that needs to be cleaned that cannot be taken off  with this hair dryer the back piece you take off can be cleaned and is all that needs to be cleaned  ive damaged other dryers in the past trying to clean the nondetachable screen that is under the detachable lint trap  i highly recommend this hair dryer,babylisspro nano titanium dryer,84.95,0.568,126.0,6.631578947368421,-30.03,126,1,23,19,1,11,1,2,18,126.0,126.0,6.6316,19.0,23.0,19.0,0.5789,11.0,1.0,1.0,2.0,0.1053,18.0,0.9474,45,12,42,12,78,16,65,16,0.83,0.25,0.27,0.09,0.18,0.3,45,35,32.5,29.3,0.58,0.7,3.6,5.1,0.87,14.99,0.65,0.64,8.91,2.11,0.22,0.67,0.18,0.08,0.26
B01CY8BTKA,5.0,i saw that this product received only one star from the last review and i just need to clarify shes right it does come out a dark hunter green color and its a little frightening i applied the st tropez dark bronzing mousse to my legs first so i could at least cover them up if it didnt turn out well when i first saw the dark green color i freaked out a little but decided to man or woman up and push through the good thing about the color is that you see exactly where youre putting it so its very easy to see what spots youve missed i put it on right before bed so when i got up in the morning i took a shower the nasty green color completely washes out and youre left with a beautiful natural tan ive absolutely fallen in love with this product and since then ive applied it to my entire body and face and it comes out gorgeous ive never seen a self tanner with such natural color and no streaks,st tropez self tan dark bronzing mousse,39.69,0.6132596685082873,181.0,10.647058823529411,-86.87,181,1,19,17,1,12,1,7,18,181.0,181.0,10.6471,17.0,19.0,17.0,0.7059,12.0,1.0,1.0,7.0,0.4118,18.0,1.0588,79,23,73,23,115,31,101,31,0.88,0.31,0.29,0.18,0.89,0.67,79,37,39.8,39.6,0.69,0.79,5.21,7.37,0.92,26.04,0.72,0.79,17.29,2.94,0.22,0.7,0.17,0.08,0.25
B00FW6O5FI,5.0,i have a torrid history of crunchy hair but i have since repented and tried to prevent my hair from being a weapon  on the other end of the spectrum is greasy  this pomade falls into neither trap giving hair that remains soft and natural while giving some control of what it is doing  application is easy  warm it up with the hands and run hands through hair  i like to use just a little which allows it to move in the wind while still having some shape  regardless of how you like to use pomade this version is worth a try,baxter of california hard cream pomade natural finish firm hold hair pomade for men  fl oz,23.0,0.6764705882352942,34.0,9.272727272727273,-6.68,102,1,19,11,3,8,2,2,10,102.0,34.0,9.2727,11.0,6.3333,3.6667,0.7273,2.6667,3.0,0.6667,0.6667,0.1818,3.3333,0.9091,41,8,37,7,57,9,47,8,0.82,0.17,0.2,0.07,0.07,0.19,41,38,36.5,38.4,0.72,0.76,3.84,5.43,0.92,21.55,0.79,0.86,10.29,2.27,0.26,0.7,0.17,0.04,0.21
B005UPSQBU,5.0,i have very oily skin so i was very hesitant to add any more oil i received a deluxe trial size in a saks fifth bonus bag i had heard rumors that oil can help combat oily skin omg ive been using this for a few days and the oil well that is my face seems to have shut down i mean no more oil only a babybutt soft skin with no greasiness ordering full size as we speak,indie lee squalane facial oil  fl oz,68.95,0.7468354430379747,79.0,9.875,25.13,79,1,11,8,1,7,1,1,12,79.0,79.0,9.875,8.0,11.0,8.0,0.875,7.0,1.0,1.0,1.0,0.125,12.0,1.5,41,12,38,12,58,13,51,13,0.88,0.25,0.29,0.08,0.08,0.2,41,35,37.1,38.4,0.71,0.7,3.81,5.38,0.91,20.64,0.75,1.0,12.0,2.45,0.24,0.7,0.22,0.08,0.29
B00260GSLC,4.0,my skin is very sensitive and breaks out easily  when i was pregnant i had to stop acne medication but my face was still very dry  i used this lightweight moisturizer throughout my pregnancy  not only was it lightweight never felt oily and dried very quickly but it kept my skin soft and never caused breakouts  it also comes in a pump which makes it easy and sanitary to get the right amount of product one downside to the pump is that i had no warning when it ran out,ddf ultralite oilfree moisturizing dew  oz,39.0,0.6777777777777778,30.0,7.5,-2.96,90,1,14,12,3,9,3,3,9,90.0,30.0,7.5,12.0,4.6667,4.0,0.75,3.0,3.0,1.0,1.0,0.25,3.0,0.75,44,15,37,15,59,17,45,17,0.76,0.38,0.34,0.2,0.4,0.45,44,40,38.6,41.0,0.75,0.8,4.05,5.73,0.93,24.61,0.82,1.0,10.0,2.24,0.22,0.76,0.24,0.11,0.36
B00MYCTZFS,3.0,cute  good quality but i highly recommend looking up bkrs instagram to see what the colors look like in real life before purchasing because theyre vastly different than the stock photos i got holiday which looks like a lighter sea foam color in the stock photo and when i got it it looked more like a deep teal green i was able to return it to amazon and get a refund with no problemsthese are marketed very fashionably for a lack of a better way to describe it for example almost all the shades are limited edition because they release new shades every season that go with color trends in the fashion industry so if youre interested in a color you should get it before it sells out,bkr glass water bottle with smooth silicone sleeve for travel narrow mouth bpafree amp dishwasher safe,38.0,0.7109375,128.0,9.846153846153847,-41.53,128,1,19,13,1,12,1,2,14,128.0,128.0,9.8462,13.0,19.0,13.0,0.9231,12.0,1.0,1.0,2.0,0.1538,14.0,1.0769,58,19,51,18,76,24,67,23,0.88,0.34,0.33,0.05,0.05,0.16,58,38,40.9,39.0,0.76,0.76,4.7,6.65,0.94,30.14,0.76,0.68,8.89,2.11,0.19,0.76,0.16,0.04,0.21
B00CFM5VGY,4.0,i have used vichy in the past and have all been pretty good i liked this as a moisturizer the best you can use it as a mask as well but i feel like just the moisturizer is good and this way i get more use out of this overall you dont need much to feel the difference it isnt greasy or oily to put oni feel the effects dont last too long though hence one star off the next morning my skin hasnt changed too much but i do feel a little bit of a difference it is not drastic enough yet to notice a change the other thing is i noticed that in the ingredients they used blue  in this probably to get that blue color but some of the ingredients i really did not think would be necessarythe ingredients are aquawater glycerin dimethicone capryliccapric triglyceride squalane ammonium polyacryldimethyltauramide ammonium polyacryloyldimethyltaurte ci   ci   dimethiconol sodium hyaluronate phenoxyethanol poloxamer  disodium edta caprylyl glycol citric acid biosaccharide  xanthan gum parfumfragrance code fil i would like it if there were a few less ingredients and more naturalotherwise it does a good job of moisturizing the skin,vichy aqualia thermal night spa with hyaluronic acid replenishing antifatigue night cream and face mask  fl oz,28.0,0.6307692307692307,65.0,10.263157894736842,-118.0,195,1,26,19,3,10,3,3,14,195.0,65.0,10.2632,19.0,8.6667,6.3333,0.5263,3.3333,3.0,1.0,1.0,0.1579,4.6667,0.7368,88,41,77,38,130,48,108,45,0.83,0.42,0.47,0.12,0.36,0.42,88,38,40.4,38.6,0.68,0.74,5.46,7.72,0.92,26.37,0.71,0.52,6.76,1.84,0.12,0.81,0.19,0.06,0.25
B00GA60U76,5.0,i bought this online about six months ago and i love it i have silver shoulder length hair that used to be fine but now because gray hair has an uneven texture it tends to get frizzy i have never used any kind of straightening or curling devices before but i found this very easy to use it makes makes my hair smooth and shiny and with a little twist gives me some beachy waves it takes longer than three minutes to do my whole head but if in a hurry i can do a few sections in about five minutes it has been the best thing ive ever done for my hair and if it ever broke id get another one i think i paid about  for it online which i thought was way too expensive but it has been worth every penny,calista tools perfecter fusion hair styler hot air brush plus bonuses,49.99,0.6666666666666666,72.0,7.2,-40.85,144,1,24,20,2,15,2,2,18,144.0,72.0,7.2,20.0,12.0,10.0,0.75,7.5,2.0,1.0,1.0,0.1,9.0,0.9,59,17,52,17,86,17,71,17,0.83,0.24,0.29,0.11,0.33,0.41,59,39,37.3,39.5,0.69,0.78,4.5,6.36,0.92,22.87,0.73,0.63,10.7,2.31,0.24,0.72,0.25,0.01,0.27
B0002MPS7G,1.0,i have been using a  glycolic pad from another company  ive been very happy with that product but felt i needed something a little strongeri purchased the glycolix treatment pads in  and  i figured i would build a tolerance to the  so i also purchased the the first time i used the  i felt nothing the next day i tried the  pads i felt a very slight tingling sensation  hardly noticeabletonight i tried my old  pads i can still feel like they are working  they give that burn  tingling feelingim not sure if you have to feel that tingling for the product to be working or not  i would think yessomeone else wrote that these pads are a knock off of the real thingat this point i can not recommend this product  i will still continue to try this product since i already have itif my opinion changes i will post it here,glycolix elite glycolic acid exfoliating treatment pads  count,30.73,0.5947712418300654,153.0,6.954545454545454,-66.91,153,1,27,22,1,18,0,3,24,153.0,153.0,6.9545,22.0,27.0,22.0,0.8182,18.0,1.0,0.0,3.0,0.1364,24.0,1.0909,60,15,52,15,102,23,86,23,0.84,0.27,0.25,0.14,0.71,0.6,60,34,36.2,33.8,0.59,0.65,4.2,5.94,0.89,17.51,0.6,0.6,12.6,2.51,0.24,0.56,0.12,0.03,0.15
B000MIKEZQ,5.0,one of the best i had so far i can do anything i want to my hair with this clay pomade i used to have a problem with washing it off but all you need is a good hair conditioner and itll wash right out only thing is i wish they gave more because if i use it everyday it wont last long,baxter of california clay pomade,23.0,0.8095238095238095,63.0,6.3,41.37,63,1,12,10,1,5,1,1,5,63.0,63.0,6.3,10.0,12.0,10.0,0.5,5.0,1.0,1.0,1.0,0.1,5.0,0.5,31,6,26,6,41,6,34,6,0.83,0.18,0.19,0.18,0.36,0.43,31,31,31.0,31.0,0.76,0.76,3.42,4.84,0.92,21.42,0.76,0.91,9.09,2.13,0.29,0.77,0.18,0.09,0.26
B002FJ11UW,4.0,i really like this stuff but when you put it in dont expect that they just disappear be absorbed completely your hair will be a little slimy at first it eventually goes away but just be prepared its almost like you have hair gel in the smell is great and the peppermint feel is probably my favorite,tea tree hair and body moisturizer,12.0,0.8070175438596491,19.0,6.333333333333333,39.0,57,1,9,9,3,6,2,0,5,57.0,19.0,6.3333,9.0,3.0,3.0,0.6667,2.0,3.0,0.6667,0.0,0.0,1.6667,0.5556,28,6,23,6,34,6,25,6,0.74,0.24,0.21,0.14,0.14,0.27,28,28,28.0,28.0,0.82,0.82,3.4,4.8,0.94,27.82,0.92,1.0,7.0,1.87,0.28,1.0,0.16,0.2,0.36
